"readerid","firstname","lastname","message","sentdate","isread"
11150,"Michael","Thomas","Your book is due in 1 week! Please return it on time.","2024-12-01",False
7625,"Tina","White","Your book is due in 1 week! Please return it on time.","2024-12-01",False
31745,"Vincent","Nelson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
33113,"Aaron","Clark","Your book is due in 1 week! Please return it on time.","2024-12-01",True
32709,"Lindsay","Cox","Your book is due in 1 week! Please return it on time.","2024-12-01",False
4826,"Tammy","Garcia","Your book is due in 1 week! Please return it on time.","2024-12-01",False
25634,"Erika","Fernandez","Your book is due in 1 week! Please return it on time.","2024-12-01",True
30183,"Erik","Haas","Your book is due in 1 week! Please return it on time.","2024-12-01",False
9382,"Spencer","Butler","Your book is due in 1 week! Please return it on time.","2024-12-01",False
22513,"Mark","Petersen","Your book is due in 1 week! Please return it on time.","2024-12-01",True
10847,"Kylie","Phillips","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15637,"Lori","Chase","Your book is due in 1 week! Please return it on time.","2024-12-01",True
13253,"Jonathan","Walker","Your book is due in 1 week! Please return it on time.","2024-12-01",True
130,"Jessica","Wade","Your book is due in 1 week! Please return it on time.","2024-12-01",True
11511,"William","Hall","Your book is due in 1 week! Please return it on time.","2024-12-01",True
9698,"Joy","Wood","Your book is due in 1 week! Please return it on time.","2024-12-01",True
14932,"Jennifer","Bailey","Your book is due in 1 week! Please return it on time.","2024-12-01",False
2695,"Robert","White","Your book is due in 1 week! Please return it on time.","2024-12-01",True
32027,"Jennifer","Scott","Your book is due in 1 week! Please return it on time.","2024-12-01",True
27402,"Laura","Ross","Your book is due in 1 week! Please return it on time.","2024-12-01",False
23706,"Joe","Stevens","Your book is due in 1 week! Please return it on time.","2024-12-01",True
6938,"Sherri","Cooper","Your book is due in 1 week! Please return it on time.","2024-12-01",True
28750,"Chris","Green","Your book is due in 1 week! Please return it on time.","2024-12-01",True
26120,"Peter","Carlson","Your book is due in 1 week! Please return it on time.","2024-12-01",False
29138,"Laura","Browning","Your book is due in 1 week! Please return it on time.","2024-12-01",False
12458,"Cameron","Carr","Your book is due in 1 week! Please return it on time.","2024-12-01",False
3370,"Paul","Munoz","Your book is due in 1 week! Please return it on time.","2024-12-01",True
14502,"Eric","Welch","Your book is due in 1 week! Please return it on time.","2024-12-01",True
16317,"Melissa","Miller","Your book is due in 1 week! Please return it on time.","2024-12-01",True
8866,"Earl","Mcneil","Your book is due in 1 week! Please return it on time.","2024-12-01",True
5128,"Cindy","Rivera","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15357,"Joshua","Anderson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
24036,"Jamie","Pierce","Your book is due in 1 week! Please return it on time.","2024-12-01",False
26850,"Kristen","Berger","Your book is due in 1 week! Please return it on time.","2024-12-01",False
23298,"Elizabeth","Buchanan","Your book is due in 1 week! Please return it on time.","2024-12-01",False
18587,"William","Barrera","Your book is due in 1 week! Please return it on time.","2024-12-01",False
18559,"Joshua","Harris","Your book is due in 1 week! Please return it on time.","2024-12-01",False
3230,"Angela","Vega","Your book is due in 1 week! Please return it on time.","2024-12-01",False
18350,"Brittany","Garza","Your book is due in 1 week! Please return it on time.","2024-12-01",False
22968,"Melissa","Wilson","Your book is due in 1 week! Please return it on time.","2024-12-01",False
26248,"Kellie","Carr","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15634,"James","Williams","Your book is due in 1 week! Please return it on time.","2024-12-01",True
4508,"Shelley","Meyer","Your book is due in 1 week! Please return it on time.","2024-12-01",False
26999,"Charles","Gonzalez","Your book is due in 1 week! Please return it on time.","2024-12-01",False
14542,"Natalie","Aguilar","Your book is due in 1 week! Please return it on time.","2024-12-01",True
30712,"Robert","Rodriguez","Your book is due in 1 week! Please return it on time.","2024-12-01",False
13825,"Ana","Johnson","Your book is due in 1 week! Please return it on time.","2024-12-01",False
16878,"Charles","Griffith","Your book is due in 1 week! Please return it on time.","2024-12-01",True
29549,"Debra","Stanley","Your book is due in 1 week! Please return it on time.","2024-12-01",False
4157,"Kayla","Jones","Your book is due in 1 week! Please return it on time.","2024-12-01",True
29242,"Eric","Lawrence","Your book is due in 1 week! Please return it on time.","2024-12-01",False
5339,"Chelsea","Robinson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
4389,"John","Hill","Your book is due in 1 week! Please return it on time.","2024-12-01",True
13980,"Kyle","Scott","Your book is due in 1 week! Please return it on time.","2024-12-01",True
20131,"Sherry","Perez","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15331,"Edward","Vega","Your book is due in 1 week! Please return it on time.","2024-12-01",False
15448,"Dennis","Clayton","Your book is due in 1 week! Please return it on time.","2024-12-01",False
23174,"Noah","Scott","Your book is due in 1 week! Please return it on time.","2024-12-01",False
9871,"Madison","Wong","Your book is due in 1 week! Please return it on time.","2024-12-01",False
19420,"Kenneth","Wolfe","Your book is due in 1 week! Please return it on time.","2024-12-01",True
29435,"Matthew","Mcgrath","Your book is due in 1 week! Please return it on time.","2024-12-01",True
11386,"Nancy","Randall","Your book is due in 1 week! Please return it on time.","2024-12-01",True
33195,"Yesenia","Rodriguez","Your book is due in 1 week! Please return it on time.","2024-12-01",False
3404,"David","Walton","Your book is due in 1 week! Please return it on time.","2024-12-01",True
32375,"Dustin","Cole","Your book is due in 1 week! Please return it on time.","2024-12-01",True
2663,"Frank","Holloway","Your book is due in 1 week! Please return it on time.","2024-12-01",True
9363,"Tonya","Mckay","Your book is due in 1 week! Please return it on time.","2024-12-01",True
25122,"Daniel","Miller","Your book is due in 1 week! Please return it on time.","2024-12-01",True
33260,"Wendy","Copeland","Your book is due in 1 week! Please return it on time.","2024-12-01",False
28190,"Robert","Malone","Your book is due in 1 week! Please return it on time.","2024-12-01",True
12778,"Jacob","Thompson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
30704,"Brian","Phillips","Your book is due in 1 week! Please return it on time.","2024-12-01",False
29969,"Jonathan","Martin","Your book is due in 1 week! Please return it on time.","2024-12-01",False
30953,"Bill","Martin","Your book is due in 1 week! Please return it on time.","2024-12-01",False
27123,"Anthony","Porter","Your book is due in 1 week! Please return it on time.","2024-12-01",False
15596,"Ryan","Krause","Your book is due in 1 week! Please return it on time.","2024-12-01",True
22652,"Donna","Miller","Your book is due in 1 week! Please return it on time.","2024-12-01",False
23887,"Adam","Hines","Your book is due in 1 week! Please return it on time.","2024-12-01",False
9961,"Russell","Collier","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15012,"Valerie","Edwards","Your book is due in 1 week! Please return it on time.","2024-12-01",True
25106,"Cassidy","Hoffman","Your book is due in 1 week! Please return it on time.","2024-12-01",True
1944,"Tammy","Brown","Your book is due in 1 week! Please return it on time.","2024-12-01",True
9693,"Ashley","Allen","Your book is due in 1 week! Please return it on time.","2024-12-01",True
11353,"Melissa","Stewart","Your book is due in 1 week! Please return it on time.","2024-12-01",True
19051,"Candace","Morrison","Your book is due in 1 week! Please return it on time.","2024-12-01",False
5830,"Gabriel","Melton","Your book is due in 1 week! Please return it on time.","2024-12-01",False
6170,"Joshua","Roy","Your book is due in 1 week! Please return it on time.","2024-12-01",True
28855,"Chelsea","Johns","Your book is due in 1 week! Please return it on time.","2024-12-01",True
2721,"Frank","Ruiz","Your book is due in 1 week! Please return it on time.","2024-12-01",False
9393,"Shelia","Crawford","Your book is due in 1 week! Please return it on time.","2024-12-01",False
29698,"Kayla","Barker","Your book is due in 1 week! Please return it on time.","2024-12-01",False
22874,"Clayton","Gillespie","Your book is due in 1 week! Please return it on time.","2024-12-01",True
15097,"Amy","Dixon","Your book is due in 1 week! Please return it on time.","2024-12-01",False
7127,"Adam","Evans","Your book is due in 1 week! Please return it on time.","2024-12-01",False
8239,"Kelly","Knight","Your book is due in 1 week! Please return it on time.","2024-12-01",False
15099,"Nicole","Ramirez","Your book is due in 1 week! Please return it on time.","2024-12-01",False
29452,"Albert","Le","Your book is due in 1 week! Please return it on time.","2024-12-01",False
6436,"Shawn","Walsh","Your book is due in 1 week! Please return it on time.","2024-12-01",False
26280,"Angela","Chandler","Your book is due in 1 week! Please return it on time.","2024-12-01",False
7249,"John","Landry","Your book is due in 1 week! Please return it on time.","2024-12-01",False
18531,"Michael","Rodriguez","Your book is due in 1 week! Please return it on time.","2024-12-01",True
26241,"James","Hamilton","Your book is due in 1 week! Please return it on time.","2024-12-01",True
7104,"Frank","Chavez","Your book is due in 1 week! Please return it on time.","2024-12-01",False
25465,"Nicole","Wilkins","Your book is due in 1 week! Please return it on time.","2024-12-01",False
1019,"Katherine","Tucker","Your book is due in 1 week! Please return it on time.","2024-12-01",True
29295,"Christopher","Thomas","Your book is due in 1 week! Please return it on time.","2024-12-01",True
23138,"Angela","Black","Your book is due in 1 week! Please return it on time.","2024-12-01",False
15003,"Kimberly","Jacobson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
28573,"Jackie","Hudson","Your book is due in 1 week! Please return it on time.","2024-12-01",True
26219,"Alyssa","Rogers","Your book is due in 1 week! Please return it on time.","2024-12-01",True
23026,"Kimberly","Washington","Your book is due in 1 week! Please return it on time.","2024-12-01",True
20389,"Anthony","Randolph","Your book is due in 1 week! Please return it on time.","2024-12-01",False
13504,"Cynthia","Walker","Your book is due in 1 week! Please return it on time.","2024-12-01",True
22521,"Shannon","Miller","Your book is due in 1 week! Please return it on time.","2024-12-01",False
13503,"Laura","Wall","Your book is due in 1 week! Please return it on time.","2024-12-01",True
14818,"Gabrielle","Hale","Your book is due in 1 week! Please return it on time.","2024-12-01",True
13383,"Austin","Baker","Your book is due in 1 week! Please return it on time.","2024-12-01",False
23950,"Catherine","Elliott","Your book is due in 1 week! Please return it on time.","2024-12-01",False
19013,"Charles","Medina","Your book is due in 1 week! Please return it on time.","2024-12-01",True
